game_id,lower_bound,upper_bound,gap,bonus_size,points_rule,bonus_rule,action_space_size,total_equilibria_in_game,pure_equilibria_in_game,mixed_equilibria_in_game,symmetric_equilibria_in_game,equilibrium_id,equilibrium_type,is_symmetric,is_pure,is_mixed,row_strategy,col_strategy,row_action_probs,col_action_probs,analysis_success,error_message,selection_stage,selection_reason,payoff_dominant,risk_dominant,strongly_dominant,total_components,surviving_components,row_support_size,col_support_size,row_support_proportion,col_support_proportion,max_support_size,min_support_size
427035,5,14,2,4,two_less_max_costless,sum_upper,10,21,6,15,5,6.0,pure_symmetric,True,True,False,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[7, 1.0]]","[[7, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.1,0.1,1,1
427770,5,14,1,7,normal_minus_one,sum_even,10,3,2,1,3,2.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5714285714285714, 0.42857142857142855]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5714285714285714, 0.42857142857142855]","[[13, 0.5714285714285714], [14, 0.42857142857142855]]","[[13, 0.5714285714285714], [14, 0.42857142857142855]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2,0.2,2,2
437416,5,16,1,6,normal,gap_higher,12,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[16, 1.0]]","[[16, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
442663,5,17,3,6,normal_plus_two,coordinate_low,13,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[17, 1.0]]","[[17, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07692307692307693,0.07692307692307693,1,1
451845,5,19,1,3,two_less_max_costless,sum_upper,15,21,11,10,1,21.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[19, 1.0]]","[[19, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
461442,5,21,1,2,normal_minus_one,gap_higher,17,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[21, 1.0]]","[[21, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.058823529411764705,0.058823529411764705,1,1
483030,6,11,3,7,normal_minus_one,less_upper,6,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[11, 1.0]]","[[11, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,1,1
494383,6,13,3,12,normal_plus_two,less_upper,8,3,2,1,3,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[6, 1.0]]","[[6, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.125,0.125,1,1
510846,6,16,3,18,normal_minus_one,gap_absolute,11,63,6,57,7,18.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.19444444444444445, 0.1388888888888889, 0.0, 0.3611111111111111, 0.3055555555555556, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.19444444444444445, 0.1388888888888889, 0.0, 0.3611111111111111, 0.3055555555555556, 0.0]","[[11, 0.19444444444444445], [12, 0.1388888888888889], [14, 0.3611111111111111], [15, 0.3055555555555556]]","[[11, 0.19444444444444445], [12, 0.1388888888888889], [14, 0.3611111111111111], [15, 0.3055555555555556]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.36363636363636365,0.36363636363636365,4,4
512067,6,17,2,3,two_less_max_costless,less_upper,12,31,16,15,7,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[6, 1.0]]","[[6, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
516360,6,18,2,1,normal_minus_one,gap_higher,13,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[18, 1.0]]","[[18, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07692307692307693,0.07692307692307693,1,1
528770,6,20,2,10,normal_minus_two,gap_higher,15,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[20, 1.0]]","[[20, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
537863,6,22,2,6,normal_plus_one,sum_even,17,3,2,1,3,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[22, 1.0]]","[[22, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.058823529411764705,0.058823529411764705,1,1
540737,6,22,1,17,normal_plus_one,unequal,17,11,2,9,1,11.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0196078431372549, 0.0784313725490196, 0.13725490196078433, 0.19607843137254902, 0.2549019607843137, 0.3137254901960784]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0196078431372549, 0.0784313725490196, 0.13725490196078433, 0.19607843137254902, 0.2549019607843137, 0.3137254901960784]","[[17, 0.0196078431372549], [18, 0.0784313725490196], [19, 0.13725490196078433], [20, 0.19607843137254902], [21, 0.2549019607843137], [22, 0.3137254901960784]]","[[17, 0.0196078431372549], [18, 0.0784313725490196], [19, 0.13725490196078433], [20, 0.19607843137254902], [21, 0.2549019607843137], [22, 0.3137254901960784]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,6,6,0.35294117647058826,0.35294117647058826,6,6
542893,6,23,4,6,normal_plus_two,sum_even,18,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[22, 1.0]]","[[22, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.05555555555555555,0.05555555555555555,1,1
549848,6,24,3,13,normal_minus_two,coordinate_low,19,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[24, 1.0]]","[[24, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.05263157894736842,0.05263157894736842,1,1
559889,7,12,1,14,normal_plus_one,gap_lower,6,5,0,5,1,4.0,mixed_symmetric,True,False,True,"[0.0, 0.2857142857142857, 0.2857142857142857, 0.21428571428571427, 0.14285714285714285, 0.07142857142857142]","[0.0, 0.2857142857142857, 0.2857142857142857, 0.21428571428571427, 0.14285714285714285, 0.07142857142857142]","[[8, 0.2857142857142857], [9, 0.2857142857142857], [10, 0.21428571428571427], [11, 0.14285714285714285], [12, 0.07142857142857142]]","[[8, 0.2857142857142857], [9, 0.2857142857142857], [10, 0.21428571428571427], [11, 0.14285714285714285], [12, 0.07142857142857142]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,5,5,0.8333333333333334,0.8333333333333334,5,5
565686,7,13,3,16,normal_minus_one,coordinate_low,7,3,2,1,3,2.0,mixed_symmetric,True,False,True,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625]","[0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625]","[[7, 0.375], [13, 0.625]]","[[7, 0.375], [13, 0.625]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2857142857142857,0.2857142857142857,2,2
568785,7,14,3,9,two_less_max_costless,sum_odd,8,24,8,16,4,19.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.6111111111111112]","[0.0, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.6111111111111112]","[[11, 0.3888888888888889], [14, 0.6111111111111112]]","[[11, 0.3888888888888889], [14, 0.6111111111111112]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.25,0.25,2,2
571418,7,14,2,19,normal_minus_two,sum_odd,8,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47368421052631576, 0.5263157894736842]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47368421052631576, 0.5263157894736842]","[[13, 0.47368421052631576], [14, 0.5263157894736842]]","[[13, 0.47368421052631576], [14, 0.5263157894736842]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.25,0.25,2,2
582128,7,17,3,3,normal_minus_two,gap_absolute,11,3,3,0,1,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[17, 1.0]]","[[17, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.09090909090909091,0.09090909090909091,1,1
590320,7,18,1,15,normal,more_than,12,7,2,5,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.18333333333333332, 0.0, 0.31666666666666665, 0.0, 0.45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.18333333333333332, 0.0, 0.31666666666666665, 0.0, 0.45]","[[12, 0.05], [14, 0.18333333333333332], [16, 0.31666666666666665], [18, 0.45]]","[[12, 0.05], [14, 0.18333333333333332], [16, 0.31666666666666665], [18, 0.45]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.3333333333333333,0.3333333333333333,4,4
593278,7,19,2,7,normal,unequal,13,7,2,5,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03571428571428571, 0.17857142857142858, 0.32142857142857145, 0.4642857142857143]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03571428571428571, 0.17857142857142858, 0.32142857142857145, 0.4642857142857143]","[[16, 0.03571428571428571], [17, 0.17857142857142858], [18, 0.32142857142857145], [19, 0.4642857142857143]]","[[16, 0.03571428571428571], [17, 0.17857142857142858], [18, 0.32142857142857145], [19, 0.4642857142857143]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.3076923076923077,0.3076923076923077,4,4
596717,7,20,3,1,normal_plus_one,unequal,14,3,3,0,1,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[20, 1.0]]","[[20, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.07142857142857142,0.07142857142857142,1,1
597336,7,20,2,3,normal_minus_one,less_upper,14,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[20, 1.0]]","[[20, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07142857142857142,0.07142857142857142,1,1
598634,7,20,2,8,normal_minus_two,sum_upper,14,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[20, 1.0]]","[[20, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07142857142857142,0.07142857142857142,1,1
604710,7,21,3,12,normal_minus_one,sum_upper,15,9,5,4,1,9.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[21, 1.0]]","[[21, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
614670,7,23,3,12,normal_minus_one,unequal,17,9,2,7,1,9.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03333333333333333, 0.11666666666666667, 0.2, 0.2833333333333333, 0.36666666666666664]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03333333333333333, 0.11666666666666667, 0.2, 0.2833333333333333, 0.36666666666666664]","[[19, 0.03333333333333333], [20, 0.11666666666666667], [21, 0.2], [22, 0.2833333333333333], [23, 0.36666666666666664]]","[[19, 0.03333333333333333], [20, 0.11666666666666667], [21, 0.2], [22, 0.2833333333333333], [23, 0.36666666666666664]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,5,5,0.29411764705882354,0.29411764705882354,5,5
619578,7,24,1,12,normal_minus_one,gap_higher,18,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[24, 1.0]]","[[24, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.05555555555555555,0.05555555555555555,1,1
624203,7,25,4,10,normal_plus_one,sum_even,19,3,2,1,3,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[25, 1.0]]","[[25, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.05263157894736842,0.05263157894736842,1,1
628894,8,12,2,9,normal,equal,5,28,5,23,28,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[[8, 1.0]]","[[8, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.2,0.2,1,1
635110,8,13,2,13,normal,coordinate_low,6,3,2,1,3,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[13, 1.0]]","[[13, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,1,1
637726,8,14,2,4,normal,less_upper,7,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[14, 1.0]]","[[14, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.14285714285714285,0.14285714285714285,1,1
646968,8,16,2,1,normal_minus_one,less_upper,9,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[16, 1.0]]","[[16, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,1,1
657506,8,18,2,3,normal_minus_two,sum_upper,11,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[18, 1.0]]","[[18, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.09090909090909091,0.09090909090909091,1,1
663140,8,19,1,6,normal_minus_two,gap_higher,12,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[19, 1.0]]","[[19, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
665450,8,19,2,14,normal_minus_two,less_upper,12,15,4,11,7,4.0,mixed_symmetric,True,False,True,"[0.6428571428571429, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21428571428571427]","[0.6428571428571429, 0.07142857142857142, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21428571428571427]","[[8, 0.6428571428571429], [9, 0.07142857142857142], [10, 0.07142857142857142], [19, 0.21428571428571427]]","[[8, 0.6428571428571429], [9, 0.07142857142857142], [10, 0.07142857142857142], [19, 0.21428571428571427]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.3333333333333333,0.3333333333333333,4,4
676932,8,22,4,1,normal_minus_one,more_than,15,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[22, 1.0]]","[[22, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
684912,8,23,2,12,normal_minus_one,sum_even,16,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[22, 1.0]]","[[22, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.0625,0.0625,1,1
695053,8,25,4,12,normal_plus_two,coordinate_low,18,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[25, 1.0]]","[[25, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.05555555555555555,0.05555555555555555,1,1
696020,8,25,1,16,normal_minus_two,sum_odd,18,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46875, 0.53125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46875, 0.53125]","[[24, 0.46875], [25, 0.53125]]","[[24, 0.46875], [25, 0.53125]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.1111111111111111,0.1111111111111111,2,2
702295,9,13,3,2,normal_plus_two,equal,5,4,3,1,4,4.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]","[[13, 1.0]]","[[13, 1.0]]",True,,payoff_dominance,Selected via payoff (Pareto) dominance,True,False,False,2,1,1,1,0.2,0.2,1,1
706925,9,13,3,19,normal_plus_one,coordinate_low,5,3,2,1,3,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[[9, 1.0]]","[[9, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.2,0.2,1,1
713546,9,15,2,7,normal_minus_two,gap_lower,7,1,0,1,1,1.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.14285714285714285, 0.0, 0.5714285714285714, 0.0, 0.2857142857142857]","[0.0, 0.0, 0.14285714285714285, 0.0, 0.5714285714285714, 0.0, 0.2857142857142857]","[[11, 0.14285714285714285], [13, 0.5714285714285714], [15, 0.2857142857142857]]","[[11, 0.14285714285714285], [13, 0.5714285714285714], [15, 0.2857142857142857]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,3,3,0.42857142857142855,0.42857142857142855,3,3
713883,9,15,2,8,two_less_max_costless,more_than,7,15,8,7,3,11.0,mixed_symmetric,True,False,True,"[0.0, 0.375, 0.0, 0.0, 0.0, 0.0, 0.625]","[0.0, 0.375, 0.0, 0.0, 0.0, 0.0, 0.625]","[[10, 0.375], [15, 0.625]]","[[10, 0.375], [15, 0.625]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2857142857142857,0.2857142857142857,2,2
721782,9,16,3,19,normal_minus_one,gap_absolute,8,63,6,57,7,9.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.42105263157894735, 0.0, 0.0, 0.5789473684210527, 0.0, 0.0]","[0.0, 0.0, 0.42105263157894735, 0.0, 0.0, 0.5789473684210527, 0.0, 0.0]","[[11, 0.42105263157894735], [14, 0.5789473684210527]]","[[11, 0.42105263157894735], [14, 0.5789473684210527]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.25,0.25,2,2
728735,9,18,2,7,normal_plus_one,sum_even,10,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[17, 1.0]]","[[17, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.1,0.1,1,1
740004,9,20,4,12,normal_minus_one,gap_absolute,12,69,8,61,7,58.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.041666666666666664, 0.0, 0.0, 0.4583333333333333, 0.375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.041666666666666664, 0.0, 0.0, 0.4583333333333333, 0.375]","[[15, 0.125], [16, 0.041666666666666664], [19, 0.4583333333333333], [20, 0.375]]","[[15, 0.125], [16, 0.041666666666666664], [19, 0.4583333333333333], [20, 0.375]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.3333333333333333,0.3333333333333333,4,4
